review_number,categoria,move_block
2687,,no_clone,
2688,,no_clone,
2689,,no_clone,
2691,,no_clone,
2702,,no_clone,
2706,,no_clone,
2708,,no_clone,
2709,,no_clone,
2710,,no_clone,
2711,,no_clone,
2712,,no_clone,
2714,,no_clone,
2715,,no_clone,
2719,,no_clone,
2720,,no_clone,
2721,,no_clone,
2723,,no_clone,
2730,,no_clone,
2736,,no_clone,
2766,,no_clone,
2773,PackFile_0,review with at least one clone,mesmo arquivo
2774,,no_clone,
2886,,no_clone,
2922,,no_clone,
2947,,no_clone,
2948,,no_clone,
2951,,no_clone,
2959,,no_clone,
2968,CloneCommand_0,review with at least one clone,arquivo diferente
2992,,no_clone,
2993,,no_clone,
2994,,no_clone,
2995,,no_clone,
3002,,no_clone,
3014,,uninteresting_clone,
3032,,no_clone,
3107,,no_clone,
3119,,no_clone,
3193,,no_clone,
3195,,no_clone,
3196,,no_clone,
3199,,no_clone,
3200,,no_clone,
3208,,no_clone,
3212,,no_clone,
3215,,uninteresting_clone,
3216,,no_clone,
3242,,no_clone,
3252,,no_clone,
3253,,no_clone,
3272,,no_clone,
3274,,no_clone,
3275,,no_clone,
3276,,no_clone,
3310,,no_clone,
3316,,no_clone,
3317,,no_clone,
3328,,no_clone,
3335,,no_clone,
3340,,no_clone,
3365,,no_clone,
3376,,no_clone,
3388,,no_clone,
3411,,no_clone,
3413,,no_clone,
3432,,uninteresting_clone,
3435,,no_clone,
3482,,no_clone,
3483,,no_clone,
3500,,no_clone,
3508,,no_clone,
3519,,no_clone,
3533,,no_clone,
3549,,no_clone,
3550,MemRepositoryIndexTable_1,review with at least one clone,mesmo arquivo
3550,CacheRepositoryIndexTable_0,review with at least one clone,mesmo arquivo
3554,CleanCommand_0,review with at least one clone,mesmo arquivo
3557,,no_clone,
3578,,uninteresting_clone,
3581,,no_clone,
3583,,no_clone,
3584,,no_clone,
3585,,no_clone,
3586,,no_clone,
3587,,no_clone,
3588,,no_clone,
3589,,no_clone,
3590,,no_clone,
3591,,no_clone,
3592,MemRepositoryIndexTable_1,review with at least one clone,mesmo arquivo
3592,CacheRepositoryIndexTable_0,review with at least one clone,mesmo arquivo
3594,,no_clone,
3597,,no_clone,
3599,,no_clone,
3618,,no_clone,
3619,,no_clone,
3627,,no_clone,
3633,,no_clone,
3649,,no_clone,
3651,,no_clone,
3652,,no_clone,
3653,,no_clone,
3676,,no_clone,
3684,,no_clone,
3689,,no_clone,
3693,,no_clone,
3694,,no_clone,
3696,,no_clone,
3698,,no_clone,
3704,,no_clone,
3705,,no_clone,
3706,,no_clone,
3707,,no_clone,
3708,,no_clone,
3731,,no_clone,
3754,,no_clone,
3755,,no_clone,
3758,,no_clone,
3777,,no_clone,
3778,ObjectDirectoryInserter_2,review with at least one clone,mesmo arquivo
3779,,no_clone,
3799,,no_clone,
3803,,no_clone,
3806,,no_clone,
3824,,no_clone,
3895,,no_clone,
3900,,no_clone,
3907,,no_clone,
3923,,no_clone,
3924,,no_clone,
3940,,no_clone,
3957,,no_clone,
3976,,no_clone,
3977,PackWriter_0,review with at least one clone,mesmo arquivo
3977,PackWriter_1,review with at least one clone,mesmo arquivo
3996,,no_clone,
3998,,no_clone,
4015,,no_clone,
4047,,no_clone,
4056,,no_clone,
4059,,no_clone,
4064,,no_clone,
4066,,no_clone,
4071,,no_clone,
4107,,no_clone,
4108,,no_clone,
4118,,no_clone,
4132,,no_clone,
4133,DirCacheCheckout_0,review with at least one clone,mesmo arquivo
4148,,no_clone,
4159,,no_clone,
4164,,no_clone,
4187,,no_clone,
4189,,no_clone,
4229,,no_clone,
4240,,no_clone,
4250,,no_clone,
4254,,no_clone,
4255,,no_clone,
4256,,no_clone,
4264,,no_clone,
4302,,no_clone,
4313,,no_clone,
4314,,no_clone,
4315,,no_clone,
4332,GitServlet_1,review with at least one clone,arquivo diferente
4345,,no_clone,
4346,,no_clone,
4354,,uninteresting_clone,
4376,,no_clone,
4378,,no_clone,
4379,,no_clone,
4380,,no_clone,
4384,RelativeDateFormatter_0,review with at least one clone,mesmo arquivo
4398,,no_clone,
4410,,no_clone,
4431,,no_clone,
4450,,no_clone,
4532,,no_clone,
4538,,no_clone,
4548,,uninteresting_clone,
4549,,uninteresting_clone,
4572,,no_clone,
4573,DfsBlockCache_2,review with at least one clone,mesmo arquivo
4573,DfsBlockCache_1,review with at least one clone,mesmo arquivo
4574,,no_clone,
4596,,no_clone,
4597,,no_clone,
4637,,no_clone,
4638,,no_clone,
4661,RevertCommand_0,review with at least one clone,arquivo diferente
4666,,no_clone,
4667,,no_clone,
4671,,no_clone,
4675,,no_clone,
4681,,no_clone,
4682,,no_clone,
4688,,no_clone,
4689,,no_clone,
4691,,no_clone,
4704,,no_clone,
4714,,no_clone,
4715,UploadPackServlet_1,review with at least one clone,ambos
4715,ReceivePackServlet_0,review with at least one clone,arquivo diferente
4716,,no_clone,
4718,,no_clone,
4719,PlotCommitList_0,review with at least one clone,mesmo arquivo
