review_number,type_of_revisions,clone_exists
152182,unica,no_clone
152183,unica,no_clone
152354,multipla,no_clone
152355,multipla,no_clone
152356,multipla,review with at least one clone
152357,multipla,no_clone
152358,multipla,review with at least one clone
152359,multipla,no_clone
152360,multipla,no_clone
152361,multipla,review with at least one clone
152362,multipla,no_clone
152363,multipla,no_clone
152364,multipla,no_clone
152452,unica,no_clone
152467,unica,no_clone
152484,unica,no_clone
152503,unica,no_clone
152509,unica,no_clone
152512,multipla,no_clone
152532,multipla,no_clone
152588,multipla,review with at least one clone
152597,multipla,no_clone
152598,multipla,no_clone
152599,multipla,no_clone
152607,multipla,no_clone
152624,unica,no_clone
152625,unica,no_clone
152626,multipla,no_clone
152685,unica,no_clone
152700,unica,uninteresting_clone
152702,multipla,no_clone
152770,unica,no_clone
152790,unica,no_clone
152792,unica,no_clone
152827,unica,no_clone
152828,unica,no_clone
152831,unica,no_clone
152832,unica,no_clone
152836,unica,no_clone
152841,multipla,no_clone
152842,multipla,no_clone
152843,multipla,review with at least one clone
152855,multipla,no_clone
152911,unica,no_clone
152912,unica,no_clone
152924,multipla,no_clone
152979,multipla,no_clone
152988,multipla,no_clone
152989,multipla,no_clone
153014,multipla,no_clone
153084,multipla,review with at least one clone
153097,multipla,no_clone
153283,unica,no_clone
153352,multipla,no_clone
153354,unica,no_clone
153357,multipla,no_clone
153358,unica,no_clone
153359,unica,no_clone
153360,multipla,no_clone
153361,unica,no_clone
153363,multipla,no_clone
153364,multipla,no_clone
153379,unica,no_clone
153380,unica,no_clone
153381,unica,no_clone
153382,unica,no_clone
153383,unica,no_clone
153427,multipla,no_clone
153491,unica,no_clone
153508,unica,no_clone
153528,multipla,no_clone
153536,multipla,review with at least one clone
153601,multipla,no_clone
153673,multipla,uninteresting_clone
153691,multipla,no_clone
153755,multipla,no_clone
153820,unica,review with at least one clone
153824,unica,no_clone
153843,unica,no_clone
153850,unica,no_clone
153861,unica,no_clone
153862,unica,review with at least one clone
153863,unica,no_clone
153864,unica,no_clone
153865,unica,no_clone
153866,unica,no_clone
153867,unica,no_clone
153872,unica,no_clone
153906,multipla,no_clone
153949,unica,no_clone
153954,unica,no_clone
153958,unica,no_clone
154050,unica,review with at least one clone
154051,unica,no_clone
154096,unica,review with at least one clone
154097,unica,review with at least one clone
154157,unica,no_clone
154216,unica,no_clone
154222,unica,no_clone
154257,multipla,no_clone
154260,unica,no_clone
154298,unica,no_clone
154299,unica,no_clone
154317,multipla,no_clone
154369,multipla,no_clone
154370,multipla,no_clone
154371,multipla,no_clone
154372,multipla,no_clone
154476,multipla,no_clone
154494,unica,no_clone
154536,unica,no_clone
154537,unica,no_clone
154538,multipla,no_clone
154539,multipla,no_clone
154540,multipla,no_clone
154563,unica,no_clone
154638,unica,no_clone
154705,multipla,no_clone
154768,unica,no_clone
154769,unica,no_clone
154808,unica,no_clone
154833,multipla,review with at least one clone
154858,multipla,no_clone
154980,unica,no_clone
155010,unica,no_clone
155014,unica,no_clone
155025,unica,no_clone
155026,unica,no_clone
155034,multipla,no_clone
155035,unica,no_clone
155130,multipla,no_clone
155148,multipla,no_clone
155149,multipla,no_clone
155173,multipla,no_clone
155190,multipla,no_clone
155191,unica,no_clone
155203,multipla,uninteresting_clone
155207,unica,no_clone
155208,unica,no_clone
155209,unica,no_clone
155210,multipla,no_clone
155211,multipla,no_clone
155212,multipla,no_clone
155248,unica,no_clone
155522,unica,no_clone
155523,unica,no_clone
155524,unica,no_clone
155532,multipla,no_clone
155536,unica,no_clone
155538,unica,no_clone
155551,unica,no_clone
155553,unica,no_clone
155558,unica,no_clone
155606,multipla,no_clone
155670,multipla,review with at least one clone
155782,multipla,no_clone
155806,multipla,no_clone
155882,multipla,no_clone
155912,multipla,no_clone
155913,multipla,no_clone
155921,unica,no_clone
155942,unica,no_clone
155964,unica,no_clone
155970,unica,no_clone
155971,unica,no_clone
156002,unica,no_clone
156003,unica,no_clone
156038,multipla,no_clone
156039,multipla,no_clone
156040,unica,review with at least one clone
156045,unica,no_clone
156153,multipla,no_clone
156213,multipla,no_clone
156281,multipla,no_clone
156364,multipla,no_clone
156365,multipla,no_clone
156386,multipla,no_clone
156490,multipla,no_clone
156494,unica,no_clone
156579,unica,no_clone
156587,multipla,no_clone
156594,multipla,no_clone
156596,multipla,no_clone
156656,multipla,no_clone
156682,unica,no_clone
156683,multipla,no_clone
156800,unica,no_clone
156818,unica,no_clone
156827,multipla,no_clone
156828,multipla,no_clone
156829,multipla,no_clone
156830,multipla,no_clone
156831,multipla,no_clone
156832,multipla,no_clone
156918,unica,no_clone
156919,multipla,no_clone
156984,multipla,no_clone
156995,unica,no_clone
156996,unica,no_clone
156997,unica,no_clone
156998,unica,no_clone
156999,unica,no_clone
157000,unica,no_clone
157001,unica,review with at least one clone
157011,multipla,no_clone
157026,unica,no_clone
157030,unica,no_clone
157031,unica,no_clone
157084,multipla,uninteresting_clone
157131,unica,no_clone
157167,multipla,no_clone
157221,multipla,no_clone
157303,unica,no_clone
157304,unica,no_clone
157305,unica,no_clone
157306,unica,no_clone
157307,unica,no_clone
157347,unica,uninteresting_clone
157423,unica,uninteresting_clone
157457,unica,no_clone
157458,multipla,no_clone
157470,unica,no_clone
157475,unica,no_clone
157477,unica,no_clone
157478,unica,no_clone
157479,unica,no_clone
157481,unica,no_clone
157482,unica,no_clone
157501,multipla,no_clone
157522,multipla,no_clone
157523,multipla,no_clone
157524,multipla,no_clone
157525,multipla,no_clone
157526,multipla,uninteresting_clone
157529,unica,no_clone
157530,unica,no_clone
157531,unica,no_clone
157532,unica,no_clone
157533,multipla,review with at least one clone
157534,unica,no_clone
157550,unica,no_clone
157551,unica,no_clone
157552,unica,no_clone
157612,unica,uninteresting_clone
157629,unica,no_clone
157630,multipla,no_clone
157670,unica,no_clone
157678,unica,no_clone
157680,multipla,no_clone
157681,multipla,no_clone
157696,unica,no_clone
157759,multipla,review with at least one clone
157797,unica,no_clone
157812,unica,no_clone
157935,multipla,no_clone
157941,unica,no_clone
157942,unica,no_clone
157943,unica,no_clone
157946,unica,no_clone
157947,unica,no_clone
157948,unica,no_clone
157949,unica,no_clone
157973,unica,no_clone
157990,multipla,no_clone
157993,unica,no_clone
158007,multipla,no_clone
158013,unica,no_clone
158135,multipla,no_clone
158138,unica,no_clone
158139,multipla,no_clone
158189,unica,no_clone
158190,unica,no_clone
158252,unica,no_clone
158254,unica,no_clone
158266,unica,no_clone
158288,unica,no_clone
158353,multipla,no_clone
158354,unica,no_clone
158356,unica,no_clone
158362,multipla,no_clone
158371,multipla,no_clone
158428,multipla,no_clone
158449,multipla,review with at least one clone
158482,multipla,no_clone
158495,unica,no_clone
158496,unica,no_clone
158497,multipla,no_clone
158538,multipla,no_clone
158551,multipla,no_clone
158606,unica,no_clone
158616,unica,no_clone
158617,unica,no_clone
158680,multipla,no_clone
158702,unica,no_clone
158707,unica,no_clone
158773,multipla,no_clone
158834,unica,no_clone
158851,unica,no_clone
158863,multipla,no_clone
158961,unica,no_clone
158962,unica,uninteresting_clone
158963,unica,uninteresting_clone
158988,unica,no_clone
159034,unica,no_clone
159073,unica,no_clone
159075,unica,no_clone
159078,unica,no_clone
159080,unica,no_clone
159093,multipla,no_clone
159094,multipla,no_clone
159170,multipla,no_clone
159177,unica,no_clone
159186,unica,no_clone
159187,unica,no_clone
159189,unica,no_clone
159267,unica,no_clone
159275,multipla,no_clone
159281,multipla,no_clone
159310,multipla,uninteresting_clone
159317,unica,no_clone
159488,multipla,no_clone
159489,multipla,no_clone
159692,multipla,review with at least one clone
159742,multipla,no_clone
159767,multipla,uninteresting_clone
159904,multipla,no_clone
159910,multipla,no_clone
159920,multipla,uninteresting_clone
159969,multipla,review with at least one clone
159980,unica,no_clone
160004,multipla,no_clone
160014,multipla,no_clone
160122,unica,no_clone
160153,multipla,review with at least one clone
160359,unica,no_clone
160405,multipla,uninteresting_clone
160422,unica,uninteresting_clone
160423,unica,uninteresting_clone
160488,multipla,no_clone
160489,multipla,no_clone
160501,multipla,no_clone
160555,multipla,no_clone
160556,multipla,no_clone
160557,multipla,no_clone
160558,multipla,review with at least one clone
160559,multipla,review with at least one clone
160560,multipla,review with at least one clone
160567,unica,no_clone
160622,multipla,no_clone
160745,unica,no_clone
160875,unica,no_clone
160888,multipla,no_clone
161050,unica,no_clone
161114,unica,no_clone
161149,multipla,uninteresting_clone
161156,multipla,uninteresting_clone
161162,multipla,no_clone
161164,multipla,no_clone
161165,unica,no_clone
161166,unica,no_clone
161176,unica,no_clone
161179,unica,no_clone
161250,multipla,uninteresting_clone
161340,unica,no_clone
161341,multipla,no_clone
161373,unica,no_clone
161448,multipla,no_clone
161452,unica,no_clone
161453,multipla,no_clone
161455,multipla,no_clone
161456,multipla,no_clone
161519,multipla,no_clone
161533,multipla,no_clone
161560,multipla,no_clone
161573,unica,no_clone
161578,multipla,no_clone
161608,multipla,no_clone
161631,unica,review with at least one clone
161632,unica,no_clone
161633,multipla,no_clone
161699,unica,no_clone
161774,unica,no_clone
161778,unica,no_clone
161779,unica,no_clone
161782,multipla,no_clone
161835,unica,no_clone
161860,unica,no_clone
161892,unica,no_clone
161952,unica,no_clone
161955,multipla,no_clone
161956,unica,no_clone
161961,unica,no_clone
161962,multipla,no_clone
162002,multipla,no_clone
162070,multipla,no_clone
162532,multipla,no_clone
162570,multipla,no_clone
162577,unica,no_clone
162598,unica,no_clone
162601,unica,no_clone
162602,multipla,review with at least one clone
162609,multipla,no_clone
162624,multipla,no_clone
162791,multipla,no_clone
162920,multipla,review with at least one clone
162987,multipla,no_clone
163157,unica,no_clone
163158,unica,no_clone
163159,multipla,no_clone
163216,multipla,uninteresting_clone
163269,multipla,no_clone
163274,multipla,review with at least one clone
163281,multipla,no_clone
163321,unica,no_clone
163401,multipla,no_clone
163402,multipla,no_clone
163403,multipla,no_clone
163418,multipla,no_clone
163573,multipla,uninteresting_clone
163642,unica,no_clone
163645,unica,no_clone
163648,unica,no_clone
163694,unica,no_clone
163700,unica,no_clone
163794,multipla,no_clone
163870,unica,no_clone
163871,multipla,no_clone
163905,multipla,no_clone
163910,multipla,no_clone
163938,multipla,no_clone
163939,multipla,no_clone
163940,multipla,review with at least one clone
164066,unica,no_clone
164120,unica,no_clone
164121,unica,no_clone
164165,unica,no_clone
164173,multipla,no_clone
164174,multipla,no_clone
164184,unica,no_clone
164210,multipla,no_clone
164215,unica,no_clone
164222,unica,no_clone
164223,unica,no_clone
164236,unica,no_clone
164254,multipla,no_clone
164396,unica,review with at least one clone
164487,multipla,uninteresting_clone
164491,multipla,review with at least one clone
164516,unica,no_clone
164517,unica,no_clone
164534,unica,no_clone
164536,unica,no_clone
164537,unica,no_clone
164572,unica,no_clone
164600,unica,review with at least one clone
164601,unica,no_clone
164632,unica,no_clone
164859,unica,no_clone
164860,unica,no_clone
164861,unica,no_clone
164862,unica,no_clone
164901,unica,no_clone
165078,multipla,no_clone
165082,multipla,review with at least one clone
165124,unica,no_clone
165129,multipla,no_clone
165173,multipla,no_clone
165220,multipla,no_clone
165268,multipla,no_clone
165269,unica,no_clone
165329,multipla,no_clone
165330,multipla,no_clone
165347,multipla,no_clone
165446,unica,no_clone
165459,unica,no_clone
165497,unica,no_clone
165498,multipla,no_clone
165500,multipla,no_clone
165814,unica,no_clone
165831,unica,no_clone
166021,multipla,no_clone
166183,multipla,no_clone
166286,unica,no_clone
166299,unica,no_clone
166300,unica,no_clone
166458,unica,no_clone
166552,unica,no_clone
166553,unica,no_clone
166554,multipla,no_clone
166647,unica,uninteresting_clone
166755,multipla,review with at least one clone
166767,multipla,no_clone
166824,multipla,no_clone
166864,multipla,no_clone
166866,unica,no_clone
166867,multipla,no_clone
166868,multipla,no_clone
166902,multipla,no_clone
166903,multipla,no_clone
166917,unica,no_clone
166943,multipla,uninteresting_clone
166945,multipla,no_clone
167001,multipla,no_clone
167034,multipla,no_clone
167036,multipla,uninteresting_clone
167095,multipla,no_clone
167140,unica,no_clone
167183,multipla,no_clone
167204,multipla,uninteresting_clone
167263,multipla,no_clone
167299,unica,no_clone
167332,multipla,no_clone
167370,multipla,review with at least one clone
167418,multipla,no_clone
167503,multipla,uninteresting_clone
167563,multipla,no_clone
167564,multipla,review with at least one clone
167565,multipla,review with at least one clone
167566,multipla,review with at least one clone
167589,multipla,no_clone
167706,multipla,no_clone
167729,multipla,no_clone
167817,multipla,no_clone
167982,unica,no_clone
167983,unica,no_clone
168041,unica,no_clone
168042,unica,no_clone
168079,multipla,review with at least one clone
168096,multipla,no_clone
168216,multipla,no_clone
168217,multipla,no_clone
168247,unica,no_clone
168291,unica,uninteresting_clone
168304,unica,no_clone
168337,unica,no_clone
168338,unica,no_clone
168439,multipla,no_clone
168440,multipla,no_clone
168450,multipla,no_clone
168451,multipla,no_clone
168452,multipla,no_clone
168453,multipla,no_clone
168537,multipla,no_clone
168609,unica,no_clone
168610,unica,no_clone
168663,multipla,no_clone
168694,unica,no_clone
168773,unica,no_clone
168840,unica,no_clone
168861,unica,review with at least one clone
168862,unica,no_clone
168863,unica,no_clone
168864,unica,no_clone
168968,unica,no_clone
168984,unica,no_clone
168985,multipla,review with at least one clone
168997,multipla,no_clone
168999,unica,no_clone
169020,unica,no_clone
169034,multipla,no_clone
169046,multipla,no_clone
169047,unica,no_clone
169071,multipla,no_clone
169170,multipla,no_clone
169262,multipla,no_clone
169472,unica,no_clone
169673,multipla,no_clone
169855,multipla,no_clone
169856,multipla,no_clone
169946,unica,no_clone
170138,multipla,no_clone
170186,unica,no_clone
170187,unica,uninteresting_clone
170223,unica,no_clone
170224,multipla,no_clone
170246,unica,no_clone
170248,multipla,no_clone
170253,unica,no_clone
170291,unica,no_clone
170292,multipla,no_clone
170319,multipla,no_clone
170562,multipla,no_clone
170674,unica,no_clone
170675,multipla,no_clone
170795,unica,no_clone
170796,unica,no_clone
170797,unica,no_clone
170887,multipla,no_clone
171102,unica,no_clone
171128,multipla,uninteresting_clone
171201,multipla,no_clone
171266,unica,no_clone
171267,multipla,review with at least one clone
171300,multipla,review with at least one clone
171362,multipla,uninteresting_clone
171363,multipla,uninteresting_clone
171393,unica,no_clone
171394,multipla,no_clone
171412,multipla,uninteresting_clone
171486,multipla,no_clone
171724,multipla,review with at least one clone
171763,unica,no_clone
171782,unica,no_clone
171875,multipla,uninteresting_clone
172247,unica,no_clone
172372,unica,uninteresting_clone
172428,multipla,uninteresting_clone
172443,multipla,no_clone
172502,unica,no_clone
172535,unica,no_clone
172576,unica,no_clone
172577,unica,no_clone
172595,multipla,uninteresting_clone
172601,unica,no_clone
172682,multipla,no_clone
172695,unica,no_clone
172699,multipla,no_clone
172829,multipla,uninteresting_clone
172830,unica,uninteresting_clone
172837,unica,no_clone
172850,unica,no_clone
172851,unica,no_clone
172860,multipla,no_clone
172861,multipla,no_clone
172862,unica,no_clone
172873,unica,no_clone
172874,unica,uninteresting_clone
172880,unica,uninteresting_clone
172881,unica,no_clone
172894,unica,no_clone
172895,unica,uninteresting_clone
172896,unica,uninteresting_clone
172897,unica,uninteresting_clone
172898,unica,uninteresting_clone
172899,unica,uninteresting_clone
172900,unica,uninteresting_clone
172901,unica,uninteresting_clone
172902,unica,uninteresting_clone
172903,unica,no_clone
172904,unica,no_clone
172905,unica,no_clone
172911,unica,no_clone
172912,unica,no_clone
172913,unica,no_clone
172915,unica,uninteresting_clone
172916,unica,uninteresting_clone
172951,unica,uninteresting_clone
172952,unica,uninteresting_clone
172966,unica,no_clone
172967,multipla,review with at least one clone
172968,multipla,no_clone
172969,multipla,no_clone
172970,multipla,no_clone
172971,multipla,no_clone
172978,unica,uninteresting_clone
172979,multipla,no_clone
172985,multipla,no_clone
172986,multipla,no_clone
172987,multipla,no_clone
173008,multipla,no_clone
173009,multipla,no_clone
173012,unica,no_clone
173019,multipla,no_clone
173021,multipla,review with at least one clone
173022,multipla,review with at least one clone
173025,multipla,no_clone
173032,unica,no_clone
173040,multipla,no_clone
173177,unica,no_clone
173185,unica,no_clone
173186,unica,no_clone
173187,unica,no_clone
173188,unica,no_clone
173189,unica,no_clone
173225,unica,no_clone
173227,unica,no_clone
173230,unica,no_clone
173231,unica,no_clone
173232,unica,no_clone
173233,unica,no_clone
173234,unica,no_clone
173237,unica,no_clone
173238,unica,uninteresting_clone
173243,unica,no_clone
173255,unica,no_clone
173261,unica,no_clone
173263,unica,no_clone
173278,unica,no_clone
173315,multipla,no_clone
173320,multipla,no_clone
173364,multipla,no_clone
173365,multipla,no_clone
173366,multipla,no_clone
173367,multipla,no_clone
173368,multipla,no_clone
173369,multipla,no_clone
173370,multipla,no_clone
173371,multipla,no_clone
173372,multipla,no_clone
173373,multipla,no_clone
173374,multipla,no_clone
173375,multipla,no_clone
173376,multipla,no_clone
173377,multipla,no_clone
173378,multipla,no_clone
173379,multipla,no_clone
173425,multipla,no_clone
173426,multipla,no_clone
173427,multipla,no_clone
173428,unica,no_clone
173429,multipla,no_clone
173438,multipla,review with at least one clone
173439,multipla,no_clone
173498,multipla,no_clone
173523,multipla,no_clone
173533,multipla,no_clone
173538,multipla,no_clone
173542,unica,no_clone
173556,unica,no_clone
173558,unica,no_clone
173727,unica,no_clone
173747,unica,no_clone
173756,unica,no_clone
173793,unica,no_clone
173794,unica,no_clone
173795,unica,no_clone
173838,unica,no_clone
173931,multipla,no_clone
173945,unica,no_clone
173947,multipla,no_clone
174049,unica,no_clone
174050,unica,no_clone
174101,unica,no_clone
174102,unica,no_clone
174103,unica,no_clone
174104,unica,no_clone
174105,unica,no_clone
174106,unica,no_clone
174107,unica,no_clone
174108,unica,no_clone
174109,unica,no_clone
174125,multipla,no_clone
174126,multipla,no_clone
174127,multipla,no_clone
174128,multipla,no_clone
174132,multipla,no_clone
174133,unica,no_clone
174135,unica,no_clone
174143,multipla,no_clone
174144,unica,no_clone
174151,multipla,no_clone
174188,unica,no_clone
174189,multipla,no_clone
174190,multipla,no_clone
174191,unica,no_clone
174195,multipla,no_clone
174212,multipla,no_clone
174318,unica,no_clone
174404,unica,uninteresting_clone
174405,multipla,review with at least one clone
174406,multipla,no_clone
174511,multipla,no_clone
174665,multipla,no_clone
174711,multipla,no_clone
174712,multipla,no_clone
174875,multipla,no_clone
174955,multipla,review with at least one clone
174999,unica,no_clone
175129,multipla,no_clone
175130,multipla,no_clone
175131,multipla,no_clone
175166,multipla,no_clone
175216,multipla,no_clone
175247,multipla,no_clone
175264,multipla,no_clone
175296,multipla,uninteresting_clone
175297,multipla,no_clone
175300,multipla,no_clone
175327,multipla,no_clone
175331,multipla,review with at least one clone
175332,multipla,review with at least one clone
175348,multipla,no_clone
175494,multipla,no_clone
175499,unica,no_clone
175512,unica,no_clone
175521,multipla,no_clone
175522,multipla,review with at least one clone
175523,multipla,review with at least one clone
175703,multipla,no_clone
175724,unica,no_clone
175752,unica,no_clone
175763,unica,no_clone
175769,unica,no_clone
175770,unica,no_clone
175907,multipla,no_clone
175938,multipla,no_clone
175939,multipla,no_clone
175947,multipla,no_clone
176015,unica,no_clone
176016,multipla,no_clone
176017,multipla,no_clone
176144,unica,uninteresting_clone
176145,multipla,no_clone
176234,unica,no_clone
176303,multipla,no_clone
176439,multipla,no_clone
176473,multipla,no_clone
176533,multipla,no_clone
176564,multipla,no_clone
176569,unica,no_clone
176595,unica,no_clone
176731,multipla,no_clone
176744,multipla,no_clone
176755,multipla,no_clone
176813,unica,review with at least one clone
176839,unica,no_clone
176854,multipla,no_clone
176857,unica,no_clone
176880,unica,no_clone
176917,multipla,review with at least one clone
176953,multipla,no_clone
176967,unica,no_clone
176983,multipla,no_clone
177019,unica,no_clone
177103,unica,review with at least one clone
177107,unica,no_clone
177138,multipla,review with at least one clone
177144,unica,no_clone
177163,unica,no_clone
177187,multipla,no_clone
177188,multipla,no_clone
177191,unica,no_clone
177192,multipla,no_clone
177308,multipla,no_clone
177309,multipla,no_clone
177323,multipla,no_clone
177324,multipla,no_clone
177325,multipla,no_clone
177444,unica,no_clone
177461,unica,no_clone
177465,unica,no_clone
177468,unica,no_clone
177518,unica,no_clone
177519,multipla,no_clone
177553,multipla,no_clone
177591,multipla,no_clone
177592,multipla,no_clone
177593,multipla,no_clone
177594,multipla,no_clone
177595,multipla,uninteresting_clone
177596,multipla,no_clone
177597,multipla,no_clone
177598,multipla,no_clone
177642,multipla,no_clone
177649,unica,no_clone
177700,unica,no_clone
177717,multipla,no_clone
178041,multipla,uninteresting_clone
178042,multipla,no_clone
178043,multipla,uninteresting_clone
178051,unica,review with at least one clone
178067,multipla,no_clone
178138,multipla,no_clone
178140,multipla,no_clone
178141,multipla,no_clone
178142,multipla,uninteresting_clone
178331,multipla,no_clone
178401,unica,uninteresting_clone
178420,unica,no_clone
178421,unica,no_clone
178422,unica,no_clone
178450,multipla,no_clone
178452,unica,no_clone
178453,unica,no_clone
178557,multipla,no_clone
178595,unica,no_clone
178730,multipla,review with at least one clone
178739,multipla,no_clone
178741,unica,no_clone
178742,unica,no_clone
178743,unica,review with at least one clone
178744,unica,no_clone
179081,unica,no_clone
179087,unica,no_clone
179145,multipla,no_clone
179148,unica,no_clone
179172,multipla,no_clone
179234,multipla,review with at least one clone
179313,unica,no_clone
179527,unica,no_clone
179733,multipla,no_clone
179734,multipla,no_clone
179821,multipla,no_clone
180008,multipla,no_clone
180118,unica,no_clone
180198,multipla,no_clone
180252,unica,no_clone
180276,multipla,no_clone
180280,multipla,no_clone
180283,multipla,no_clone
180351,multipla,no_clone
180352,multipla,no_clone
180432,unica,no_clone
180434,unica,no_clone
180435,unica,no_clone
180436,unica,no_clone
180437,unica,no_clone
180438,unica,no_clone
180439,unica,no_clone
180440,unica,no_clone
180473,multipla,no_clone
180486,unica,no_clone
180487,unica,no_clone
180493,multipla,no_clone
180495,unica,no_clone
180496,unica,no_clone
180497,multipla,no_clone
180498,multipla,no_clone
180499,unica,no_clone
180500,multipla,no_clone
180501,multipla,no_clone
180502,multipla,review with at least one clone
180512,unica,no_clone
180523,multipla,no_clone
180559,multipla,no_clone
180560,unica,no_clone
180585,unica,no_clone
180590,multipla,no_clone
180591,multipla,no_clone
180593,unica,no_clone
180622,unica,no_clone
180632,multipla,no_clone
180633,multipla,review with at least one clone
180696,multipla,uninteresting_clone
180697,multipla,review with at least one clone
180794,multipla,no_clone
180949,multipla,no_clone
180953,multipla,uninteresting_clone
181058,unica,review with at least one clone
181062,unica,no_clone
181071,unica,no_clone
181073,multipla,no_clone
181075,unica,no_clone
181076,unica,no_clone
181123,multipla,review with at least one clone
181203,unica,no_clone
181216,unica,no_clone
181221,unica,no_clone
181222,unica,no_clone
181233,unica,no_clone
181234,unica,no_clone
181250,unica,no_clone
181295,multipla,no_clone
181296,unica,no_clone
181323,unica,no_clone
181324,multipla,review with at least one clone
181355,multipla,review with at least one clone
181397,unica,no_clone
181402,unica,no_clone
181417,unica,no_clone
181471,unica,no_clone
181472,unica,no_clone
181475,unica,review with at least one clone
181476,unica,review with at least one clone
181477,unica,review with at least one clone
181478,unica,review with at least one clone
181479,multipla,review with at least one clone
181485,unica,no_clone
181486,unica,no_clone
181487,unica,no_clone
181490,unica,no_clone
181500,unica,no_clone
181570,unica,no_clone
181571,unica,no_clone
181879,unica,review with at least one clone
181880,unica,review with at least one clone
181881,unica,review with at least one clone
181882,unica,review with at least one clone
181883,unica,review with at least one clone
181884,unica,no_clone
181885,unica,review with at least one clone
181886,unica,uninteresting_clone
181887,unica,no_clone
181888,unica,review with at least one clone
181889,unica,review with at least one clone
181890,unica,no_clone
181891,unica,uninteresting_clone
181892,unica,no_clone
181938,unica,no_clone
181950,unica,review with at least one clone
181986,unica,no_clone
181990,unica,no_clone
181991,unica,no_clone
182018,multipla,no_clone
182054,multipla,no_clone
182055,unica,no_clone
182058,unica,no_clone
182064,unica,no_clone
182109,unica,no_clone
182110,multipla,no_clone
182126,multipla,review with at least one clone
182200,multipla,no_clone
182223,unica,no_clone
182289,multipla,no_clone
182339,multipla,no_clone
182378,multipla,review with at least one clone
182379,multipla,review with at least one clone
182380,multipla,no_clone
182425,unica,no_clone
182426,unica,no_clone
182480,unica,no_clone
182488,multipla,no_clone
182489,unica,no_clone
182490,unica,no_clone
182491,multipla,review with at least one clone
182499,unica,no_clone
182500,unica,no_clone
182501,multipla,review with at least one clone
182502,multipla,uninteresting_clone
182503,multipla,no_clone
182620,multipla,no_clone
182622,multipla,no_clone
182623,multipla,no_clone
182624,multipla,no_clone
182788,multipla,no_clone
182832,multipla,no_clone
182866,multipla,uninteresting_clone
182867,multipla,no_clone
182868,multipla,review with at least one clone
182892,multipla,no_clone
182905,unica,no_clone
182906,multipla,review with at least one clone
182918,unica,no_clone
182976,multipla,no_clone
182981,multipla,no_clone
183070,multipla,no_clone
183071,multipla,no_clone
183078,multipla,no_clone
183079,multipla,no_clone
183118,multipla,review with at least one clone
183165,unica,no_clone
183183,multipla,review with at least one clone
183252,multipla,no_clone
183326,unica,no_clone
183351,unica,no_clone
183376,unica,no_clone
183471,unica,no_clone
183474,unica,no_clone
183475,unica,no_clone
183476,unica,no_clone
183477,unica,no_clone
183478,unica,no_clone
183479,unica,no_clone
183480,unica,no_clone
183481,unica,no_clone
183482,unica,no_clone
183483,unica,no_clone
183484,unica,no_clone
183527,unica,no_clone
183562,multipla,no_clone
183925,multipla,no_clone
183960,multipla,uninteresting_clone
184048,multipla,no_clone
184049,multipla,no_clone
184163,multipla,no_clone
184189,multipla,no_clone
184255,multipla,review with at least one clone
184289,multipla,no_clone
184300,multipla,no_clone
184341,multipla,no_clone
184347,unica,no_clone
184407,unica,no_clone
184431,unica,no_clone
184435,unica,no_clone
184494,unica,no_clone
184501,multipla,review with at least one clone
184502,multipla,no_clone
184503,multipla,no_clone
184774,multipla,uninteresting_clone
184781,unica,uninteresting_clone
184806,multipla,no_clone
184818,multipla,no_clone
184843,multipla,no_clone
184854,unica,no_clone
184857,unica,no_clone
184858,unica,no_clone
184859,unica,no_clone
184860,unica,no_clone
184861,unica,no_clone
184862,unica,review with at least one clone
184866,unica,no_clone
184868,multipla,no_clone
184869,multipla,no_clone
184882,unica,no_clone
184901,multipla,no_clone
184977,multipla,no_clone
184978,multipla,no_clone
184982,unica,no_clone
185148,unica,no_clone
185165,multipla,no_clone
185170,unica,no_clone
185213,multipla,review with at least one clone
185214,unica,no_clone
185218,unica,no_clone
185219,multipla,no_clone
185277,multipla,no_clone
185334,multipla,no_clone
185341,multipla,no_clone
185342,multipla,no_clone
185343,multipla,no_clone
185344,multipla,no_clone
185345,multipla,no_clone
185346,multipla,no_clone
185347,multipla,no_clone
185373,multipla,no_clone
185386,unica,no_clone
185389,unica,no_clone
185407,multipla,review with at least one clone
185408,multipla,no_clone
185409,multipla,no_clone
185486,multipla,no_clone
185577,multipla,no_clone
185611,unica,no_clone
185640,multipla,uninteresting_clone
185643,multipla,no_clone
185681,multipla,no_clone
185683,multipla,no_clone
185753,unica,no_clone
185754,unica,no_clone
185755,unica,no_clone
185785,multipla,review with at least one clone
185855,multipla,no_clone
185856,multipla,no_clone
185880,multipla,no_clone
185902,multipla,uninteresting_clone
185923,multipla,no_clone
185924,multipla,no_clone
185925,multipla,no_clone
185963,unica,no_clone
185994,unica,no_clone
185995,multipla,no_clone
186204,multipla,no_clone
186205,multipla,no_clone
186206,multipla,no_clone
186225,unica,no_clone
186246,unica,no_clone
186296,unica,uninteresting_clone
186297,unica,uninteresting_clone
186299,unica,uninteresting_clone
186321,multipla,no_clone
186407,multipla,no_clone
186413,multipla,no_clone
186414,multipla,no_clone
186415,multipla,no_clone
186452,multipla,no_clone
186455,multipla,review with at least one clone
186520,multipla,no_clone
186552,unica,uninteresting_clone
186553,unica,uninteresting_clone
186555,unica,uninteresting_clone
186556,unica,uninteresting_clone
