review_number,type_of_revisions,clone_exists
118591,multipla,no_clone
118594,unica,no_clone
118909,multipla,no_clone
118948,unica,no_clone
118952,multipla,no_clone
118999,unica,no_clone
119039,unica,no_clone
119049,unica,no_clone
119050,unica,no_clone
119137,unica,no_clone
119138,unica,no_clone
119139,unica,no_clone
119140,unica,no_clone
119141,unica,no_clone
119142,unica,no_clone
119143,unica,no_clone
119144,unica,no_clone
119145,unica,no_clone
119153,unica,no_clone
119177,unica,no_clone
119179,unica,no_clone
119523,unica,no_clone
120153,multipla,no_clone
120335,multipla,no_clone
120502,unica,no_clone
120517,multipla,no_clone
120542,multipla,no_clone
120545,multipla,no_clone
120550,unica,no_clone
120551,unica,review with at least one clone
120552,multipla,no_clone
120569,unica,no_clone
120570,unica,no_clone
120621,unica,no_clone
120622,multipla,no_clone
120623,multipla,no_clone
120691,multipla,no_clone
120761,multipla,no_clone
120790,multipla,no_clone
120872,multipla,no_clone
120874,multipla,no_clone
120881,multipla,review with at least one clone
121027,multipla,no_clone
121032,multipla,no_clone
121579,unica,no_clone
121580,unica,no_clone
121581,unica,no_clone
121582,unica,no_clone
121583,unica,no_clone
121614,multipla,no_clone
122149,unica,no_clone
122150,multipla,no_clone
122229,multipla,no_clone
122508,multipla,no_clone
122529,unica,no_clone
122531,multipla,no_clone
122534,multipla,no_clone
122539,multipla,review with at least one clone
122546,unica,no_clone
122549,multipla,no_clone
122551,multipla,no_clone
122622,unica,no_clone
122730,unica,no_clone
122833,unica,no_clone
123102,unica,no_clone
123105,unica,no_clone
123112,unica,no_clone
123115,unica,no_clone
123159,multipla,no_clone
123187,unica,no_clone
123360,unica,no_clone
123378,multipla,no_clone
123399,multipla,no_clone
123408,multipla,no_clone
123442,unica,no_clone
123509,unica,no_clone
123510,multipla,no_clone
123579,unica,no_clone
123582,unica,no_clone
123699,unica,no_clone
123707,unica,no_clone
123771,multipla,no_clone
123834,unica,no_clone
123867,unica,no_clone
123887,unica,no_clone
123902,multipla,no_clone
123921,multipla,no_clone
123999,unica,no_clone
124000,unica,no_clone
124023,unica,no_clone
124140,unica,no_clone
124152,unica,no_clone
124194,unica,no_clone
124307,unica,no_clone
124314,multipla,no_clone
124333,multipla,no_clone
124336,multipla,no_clone
124407,multipla,no_clone
124424,unica,no_clone
124426,multipla,no_clone
124448,multipla,no_clone
124478,unica,no_clone
124485,unica,no_clone
124493,unica,no_clone
124494,unica,review with at least one clone
124496,unica,no_clone
124504,multipla,no_clone
124505,unica,no_clone
124509,unica,no_clone
124510,unica,no_clone
124549,unica,no_clone
124565,unica,no_clone
124572,unica,no_clone
124575,multipla,no_clone
124581,multipla,no_clone
124586,multipla,no_clone
124621,multipla,uninteresting_clone
124650,multipla,no_clone
124657,unica,review with at least one clone
124662,unica,review with at least one clone
124795,multipla,no_clone
124866,unica,no_clone
124870,unica,no_clone
124924,multipla,no_clone
124925,multipla,no_clone
124926,multipla,no_clone
124928,multipla,no_clone
124929,multipla,no_clone
124930,multipla,no_clone
124931,multipla,no_clone
124938,unica,no_clone
124973,multipla,no_clone
124983,multipla,no_clone
124996,multipla,no_clone
125054,multipla,no_clone
125067,multipla,no_clone
125110,multipla,no_clone
125113,multipla,no_clone
125118,multipla,no_clone
125119,multipla,no_clone
125120,multipla,no_clone
125186,multipla,review with at least one clone
125257,multipla,no_clone
125260,multipla,no_clone
125297,unica,no_clone
125330,multipla,no_clone
125671,multipla,no_clone
125694,multipla,no_clone
125761,multipla,review with at least one clone
125785,multipla,no_clone
125856,multipla,review with at least one clone
126108,multipla,no_clone
126158,unica,no_clone
126164,unica,review with at least one clone
126242,unica,no_clone
126336,multipla,review with at least one clone
126337,multipla,no_clone
126339,multipla,review with at least one clone
126435,multipla,review with at least one clone
126446,multipla,no_clone
126447,multipla,no_clone
126448,unica,no_clone
126557,unica,no_clone
126579,multipla,uninteresting_clone
126631,multipla,no_clone
126743,multipla,no_clone
126782,multipla,no_clone
126801,multipla,review with at least one clone
126802,multipla,no_clone
126846,unica,no_clone
126920,multipla,review with at least one clone
126949,unica,no_clone
126985,unica,no_clone
126986,unica,no_clone
127044,multipla,no_clone
127074,multipla,review with at least one clone
127092,multipla,no_clone
127131,unica,no_clone
127188,unica,no_clone
127233,unica,no_clone
127321,multipla,no_clone
127331,multipla,no_clone
127342,unica,no_clone
127344,multipla,no_clone
127379,multipla,no_clone
127396,multipla,no_clone
127414,multipla,no_clone
127415,multipla,no_clone
127438,unica,no_clone
127442,multipla,no_clone
127444,unica,no_clone
127547,unica,no_clone
127634,multipla,no_clone
127637,unica,no_clone
127639,unica,no_clone
127646,unica,no_clone
127658,multipla,no_clone
127664,multipla,no_clone
127675,multipla,no_clone
127683,unica,no_clone
127698,multipla,no_clone
127887,unica,no_clone
127917,unica,no_clone
127924,unica,no_clone
128026,unica,no_clone
128037,unica,no_clone
128062,multipla,no_clone
128063,multipla,no_clone
128064,unica,no_clone
128066,multipla,no_clone
128067,unica,no_clone
128069,unica,review with at least one clone
128070,unica,no_clone
128072,multipla,no_clone
128078,multipla,no_clone
128227,unica,no_clone
128234,unica,no_clone
128267,multipla,no_clone
128268,multipla,no_clone
128270,multipla,no_clone
128289,unica,no_clone
128343,unica,no_clone
128357,multipla,review with at least one clone
128457,multipla,no_clone
128471,multipla,no_clone
128472,multipla,no_clone
128473,multipla,no_clone
128474,multipla,no_clone
128486,unica,no_clone
128488,multipla,no_clone
128490,multipla,no_clone
128491,multipla,no_clone
128492,multipla,no_clone
128706,unica,uninteresting_clone
128755,unica,no_clone
128768,unica,no_clone
128770,unica,no_clone
128791,unica,no_clone
128792,unica,no_clone
128819,unica,no_clone
128961,unica,no_clone
128964,unica,uninteresting_clone
128965,unica,uninteresting_clone
128973,multipla,no_clone
128990,unica,no_clone
129000,unica,no_clone
129001,unica,no_clone
129002,multipla,no_clone
129004,unica,no_clone
129011,multipla,no_clone
129019,multipla,no_clone
129020,unica,no_clone
129033,multipla,review with at least one clone
129060,unica,no_clone
129071,unica,no_clone
129080,multipla,no_clone
129148,unica,no_clone
129183,unica,no_clone
129188,unica,no_clone
129281,multipla,review with at least one clone
129288,multipla,no_clone
129304,multipla,no_clone
129384,multipla,no_clone
129462,multipla,no_clone
129504,multipla,no_clone
129505,multipla,no_clone
129506,multipla,uninteresting_clone
129507,multipla,review with at least one clone
129598,unica,no_clone
129642,multipla,no_clone
129663,unica,no_clone
129664,unica,no_clone
129687,multipla,no_clone
129711,multipla,no_clone
129824,unica,no_clone
129825,unica,no_clone
129827,multipla,no_clone
129839,unica,no_clone
129881,unica,no_clone
130034,multipla,no_clone
130035,unica,no_clone
130065,multipla,no_clone
130332,multipla,no_clone
130345,multipla,no_clone
130370,multipla,no_clone
130450,multipla,no_clone
130490,unica,no_clone
130491,multipla,no_clone
130509,multipla,review with at least one clone
130533,multipla,no_clone
130534,multipla,no_clone
130540,unica,no_clone
130558,unica,no_clone
130559,multipla,no_clone
130566,unica,no_clone
130567,unica,no_clone
130608,multipla,no_clone
130637,unica,no_clone
130945,unica,review with at least one clone
130950,unica,review with at least one clone
131004,multipla,no_clone
131031,unica,no_clone
131124,multipla,no_clone
131246,multipla,no_clone
131250,unica,no_clone
131252,multipla,no_clone
131253,multipla,no_clone
131255,unica,no_clone
131257,unica,no_clone
131258,multipla,no_clone
131260,unica,no_clone
131262,multipla,no_clone
131287,unica,no_clone
131290,multipla,no_clone
131322,multipla,no_clone
131360,unica,uninteresting_clone
131363,unica,no_clone
131405,unica,uninteresting_clone
131406,multipla,no_clone
131472,multipla,no_clone
131548,multipla,no_clone
131561,multipla,no_clone
131566,multipla,no_clone
131567,multipla,no_clone
131572,multipla,review with at least one clone
131599,unica,no_clone
131600,unica,no_clone
131601,multipla,no_clone
131610,multipla,no_clone
131620,unica,no_clone
131625,multipla,review with at least one clone
131674,multipla,no_clone
131780,unica,no_clone
131792,multipla,no_clone
131867,multipla,no_clone
131871,multipla,no_clone
131877,unica,no_clone
131893,multipla,no_clone
131894,multipla,no_clone
131902,multipla,no_clone
131903,multipla,no_clone
131904,multipla,no_clone
131905,multipla,no_clone
131906,multipla,no_clone
131940,multipla,no_clone
131971,multipla,no_clone
131998,multipla,no_clone
132220,multipla,no_clone
132229,unica,no_clone
132235,multipla,no_clone
132272,unica,no_clone
132273,unica,no_clone
132274,unica,review with at least one clone
132276,multipla,no_clone
132304,unica,no_clone
132350,unica,no_clone
132369,unica,no_clone
132372,multipla,no_clone
132585,unica,no_clone
132600,multipla,no_clone
132602,multipla,no_clone
132603,multipla,no_clone
132636,multipla,no_clone
132644,multipla,no_clone
132683,multipla,no_clone
132727,unica,no_clone
132785,multipla,no_clone
132786,multipla,no_clone
132808,unica,no_clone
132818,unica,no_clone
132835,multipla,no_clone
132864,unica,no_clone
132869,unica,no_clone
132871,unica,no_clone
132878,multipla,no_clone
132917,multipla,no_clone
133036,unica,no_clone
133189,unica,no_clone
133220,unica,no_clone
133327,unica,no_clone
133333,unica,no_clone
133342,multipla,no_clone
133343,unica,no_clone
133353,unica,no_clone
133354,multipla,no_clone
133366,unica,no_clone
133367,unica,no_clone
133564,unica,no_clone
133569,multipla,no_clone
133601,multipla,no_clone
133620,unica,no_clone
133634,unica,no_clone
133704,multipla,no_clone
133730,multipla,no_clone
133788,unica,no_clone
133790,multipla,no_clone
134020,multipla,review with at least one clone
134029,unica,no_clone
134035,unica,no_clone
134088,unica,no_clone
134089,multipla,no_clone
134094,unica,no_clone
134095,multipla,no_clone
134103,unica,no_clone
134107,multipla,no_clone
134133,multipla,no_clone
134192,unica,review with at least one clone
134259,unica,no_clone
134442,multipla,no_clone
134443,multipla,no_clone
134499,unica,no_clone
134502,multipla,review with at least one clone
134576,multipla,no_clone
134593,multipla,no_clone
134594,multipla,no_clone
134599,unica,no_clone
134606,multipla,no_clone
134608,multipla,review with at least one clone
134642,multipla,no_clone
134691,unica,no_clone
134692,multipla,no_clone
134955,unica,review with at least one clone
134956,unica,no_clone
134992,multipla,no_clone
135008,multipla,no_clone
135134,multipla,no_clone
135157,multipla,no_clone
135213,unica,no_clone
135310,unica,no_clone
135326,unica,no_clone
135351,multipla,no_clone
135378,multipla,no_clone
135379,multipla,no_clone
135380,multipla,no_clone
135417,multipla,review with at least one clone
135653,unica,no_clone
135800,multipla,no_clone
135801,multipla,no_clone
135822,unica,no_clone
135839,multipla,no_clone
135863,multipla,no_clone
135995,multipla,no_clone
136104,multipla,no_clone
136110,multipla,no_clone
136202,unica,no_clone
136261,multipla,no_clone
136284,unica,no_clone
136346,multipla,no_clone
136357,unica,no_clone
136467,multipla,no_clone
136523,multipla,no_clone
136590,multipla,no_clone
136592,multipla,no_clone
136594,unica,no_clone
136796,unica,no_clone
136836,unica,no_clone
136855,unica,no_clone
136955,unica,no_clone
137050,unica,no_clone
137051,unica,no_clone
137074,multipla,no_clone
137084,multipla,no_clone
137092,multipla,no_clone
137110,multipla,review with at least one clone
137151,multipla,no_clone
137176,multipla,no_clone
137200,multipla,no_clone
137230,multipla,no_clone
137232,unica,no_clone
137240,unica,no_clone
137271,unica,no_clone
137378,multipla,no_clone
137477,multipla,no_clone
137488,unica,no_clone
137489,unica,no_clone
137531,multipla,no_clone
137533,multipla,no_clone
137535,multipla,no_clone
137551,multipla,review with at least one clone
137594,multipla,no_clone
137615,unica,review with at least one clone
137760,multipla,uninteresting_clone
137847,multipla,no_clone
137885,multipla,no_clone
137890,multipla,no_clone
137891,unica,no_clone
137916,multipla,no_clone
137917,unica,no_clone
137918,unica,no_clone
137919,multipla,no_clone
137920,multipla,no_clone
137933,multipla,no_clone
137934,multipla,no_clone
137935,multipla,no_clone
137936,multipla,no_clone
137937,multipla,no_clone
137946,multipla,no_clone
137968,unica,no_clone
138004,multipla,review with at least one clone
138037,multipla,review with at least one clone
138090,multipla,no_clone
138096,unica,no_clone
138117,unica,no_clone
138153,unica,review with at least one clone
138154,unica,review with at least one clone
138175,unica,review with at least one clone
138219,unica,no_clone
138230,unica,no_clone
138235,unica,no_clone
138236,multipla,no_clone
138249,multipla,no_clone
138332,unica,no_clone
138391,multipla,no_clone
138406,multipla,no_clone
138407,multipla,no_clone
138423,multipla,no_clone
138435,multipla,no_clone
138436,multipla,no_clone
138447,multipla,no_clone
138458,unica,no_clone
138476,unica,no_clone
138477,unica,no_clone
138486,multipla,no_clone
138494,multipla,no_clone
138649,multipla,no_clone
138662,unica,no_clone
138671,multipla,no_clone
138694,unica,no_clone
138703,multipla,no_clone
138714,unica,no_clone
138775,unica,no_clone
138776,multipla,no_clone
138777,multipla,no_clone
138778,multipla,review with at least one clone
138779,multipla,review with at least one clone
138780,multipla,no_clone
138781,multipla,no_clone
138782,multipla,no_clone
138783,multipla,no_clone
138784,multipla,uninteresting_clone
138790,multipla,no_clone
138835,unica,no_clone
138844,multipla,no_clone
138854,multipla,no_clone
138858,multipla,no_clone
138862,multipla,no_clone
138866,unica,review with at least one clone
138869,unica,no_clone
138881,multipla,no_clone
138892,unica,no_clone
138893,multipla,no_clone
138895,multipla,no_clone
138896,multipla,review with at least one clone
138897,multipla,no_clone
138904,multipla,no_clone
138977,unica,review with at least one clone
138978,unica,no_clone
138979,unica,no_clone
138980,unica,no_clone
139084,multipla,no_clone
139383,unica,no_clone
139385,multipla,uninteresting_clone
139386,multipla,no_clone
139391,multipla,no_clone
139444,multipla,no_clone
139585,unica,no_clone
139645,multipla,no_clone
139699,unica,no_clone
139702,multipla,no_clone
139813,multipla,no_clone
139852,unica,no_clone
139888,multipla,no_clone
139896,unica,no_clone
139897,unica,no_clone
139994,unica,no_clone
139996,unica,uninteresting_clone
140001,unica,no_clone
140250,unica,no_clone
140280,multipla,no_clone
140452,unica,no_clone
140549,multipla,no_clone
140550,multipla,review with at least one clone
140551,multipla,review with at least one clone
140553,multipla,review with at least one clone
140554,multipla,uninteresting_clone
140556,multipla,uninteresting_clone
140667,multipla,no_clone
140693,unica,no_clone
140813,multipla,no_clone
140845,multipla,no_clone
140846,unica,no_clone
140848,multipla,no_clone
140851,multipla,no_clone
140854,multipla,no_clone
140953,multipla,no_clone
141112,multipla,no_clone
141188,unica,no_clone
141249,multipla,no_clone
141262,multipla,no_clone
141263,multipla,no_clone
141271,multipla,no_clone
141296,multipla,no_clone
141298,multipla,review with at least one clone
141507,multipla,no_clone
141616,multipla,review with at least one clone
141681,unica,no_clone
141682,multipla,no_clone
141736,unica,no_clone
141789,multipla,no_clone
141817,unica,no_clone
141969,multipla,no_clone
142163,multipla,review with at least one clone
142245,multipla,no_clone
142356,unica,no_clone
142357,multipla,review with at least one clone
142378,multipla,no_clone
142613,unica,no_clone
142614,unica,no_clone
142616,unica,review with at least one clone
142619,unica,no_clone
142632,unica,no_clone
142649,unica,no_clone
142675,multipla,no_clone
142682,multipla,no_clone
142683,multipla,review with at least one clone
142684,multipla,no_clone
142685,unica,review with at least one clone
142730,unica,no_clone
142731,unica,no_clone
142735,unica,no_clone
142778,multipla,no_clone
143168,multipla,no_clone
143692,multipla,no_clone
143721,multipla,review with at least one clone
143773,unica,review with at least one clone
143778,multipla,no_clone
143806,unica,no_clone
143847,unica,no_clone
143863,multipla,no_clone
143873,multipla,review with at least one clone
143910,unica,no_clone
143911,unica,no_clone
143916,unica,no_clone
143995,unica,no_clone
144087,unica,no_clone
144448,multipla,review with at least one clone
144451,multipla,no_clone
144454,multipla,no_clone
144455,multipla,no_clone
144456,multipla,review with at least one clone
144544,multipla,no_clone
144567,multipla,no_clone
144654,multipla,no_clone
144693,unica,no_clone
144734,multipla,no_clone
144761,unica,no_clone
144784,unica,no_clone
145082,unica,no_clone
145148,multipla,no_clone
145201,unica,no_clone
145263,multipla,review with at least one clone
145494,unica,review with at least one clone
145559,multipla,no_clone
145565,multipla,no_clone
145568,multipla,uninteresting_clone
145637,unica,no_clone
145639,multipla,no_clone
145662,multipla,no_clone
146194,multipla,uninteresting_clone
146265,multipla,no_clone
146272,multipla,review with at least one clone
146304,multipla,no_clone
146351,unica,no_clone
146371,multipla,no_clone
146382,unica,review with at least one clone
146408,multipla,no_clone
146411,multipla,no_clone
146424,unica,no_clone
146469,multipla,no_clone
146470,multipla,review with at least one clone
146471,multipla,no_clone
146716,multipla,review with at least one clone
146760,unica,no_clone
147000,multipla,no_clone
147005,multipla,no_clone
147006,multipla,no_clone
147010,multipla,no_clone
147011,unica,no_clone
147015,multipla,uninteresting_clone
147016,multipla,no_clone
147017,multipla,no_clone
147062,unica,no_clone
147278,multipla,no_clone
147280,unica,no_clone
147377,unica,uninteresting_clone
147593,multipla,no_clone
147595,unica,no_clone
147598,multipla,no_clone
147772,multipla,no_clone
147802,unica,no_clone
147803,multipla,no_clone
147955,unica,no_clone
147965,unica,no_clone
147970,multipla,no_clone
147998,multipla,no_clone
148040,multipla,no_clone
148065,unica,no_clone
148069,multipla,no_clone
148083,unica,no_clone
148089,unica,no_clone
148141,multipla,no_clone
148272,multipla,no_clone
148278,unica,no_clone
148290,multipla,no_clone
148292,unica,no_clone
148293,multipla,no_clone
148294,unica,no_clone
148295,unica,no_clone
148308,unica,no_clone
148326,unica,no_clone
148524,multipla,no_clone
148525,unica,no_clone
148544,unica,no_clone
148553,unica,no_clone
148574,unica,no_clone
148575,unica,no_clone
148594,multipla,no_clone
148626,unica,no_clone
148656,multipla,review with at least one clone
148671,multipla,no_clone
148908,unica,no_clone
148914,unica,no_clone
148942,multipla,no_clone
148943,multipla,no_clone
148949,multipla,no_clone
148953,multipla,no_clone
148958,multipla,no_clone
148993,multipla,review with at least one clone
148994,multipla,no_clone
148995,multipla,no_clone
149128,multipla,no_clone
149148,multipla,no_clone
149270,multipla,review with at least one clone
149300,multipla,no_clone
149333,unica,no_clone
149365,unica,no_clone
149383,unica,no_clone
149435,multipla,no_clone
149448,unica,no_clone
149496,multipla,no_clone
149524,multipla,no_clone
149548,unica,review with at least one clone
149611,unica,no_clone
149631,multipla,no_clone
149670,multipla,no_clone
149795,unica,no_clone
149875,unica,no_clone
149888,multipla,no_clone
149901,unica,no_clone
149904,unica,no_clone
149905,unica,review with at least one clone
149917,multipla,review with at least one clone
149922,multipla,no_clone
149952,multipla,review with at least one clone
150032,multipla,no_clone
150290,multipla,no_clone
150294,multipla,no_clone
150312,multipla,no_clone
150328,multipla,review with at least one clone
150419,multipla,no_clone
150428,multipla,no_clone
150457,multipla,no_clone
150516,multipla,uninteresting_clone
150524,unica,no_clone
150546,multipla,no_clone
150565,unica,no_clone
150570,multipla,no_clone
150582,multipla,no_clone
150594,multipla,no_clone
150617,unica,no_clone
150625,unica,no_clone
150626,multipla,no_clone
150628,multipla,no_clone
150647,unica,no_clone
150653,multipla,no_clone
150657,multipla,review with at least one clone
150709,multipla,no_clone
150742,unica,no_clone
150746,unica,no_clone
150858,multipla,no_clone
150869,multipla,no_clone
150870,multipla,no_clone
150967,multipla,no_clone
151010,multipla,uninteresting_clone
151015,multipla,no_clone
151069,multipla,no_clone
151077,multipla,review with at least one clone
151149,multipla,uninteresting_clone
151199,unica,no_clone
151302,multipla,no_clone
151390,unica,no_clone
151436,unica,no_clone
151444,unica,no_clone
151493,multipla,no_clone
151494,multipla,no_clone
151510,multipla,no_clone
151518,unica,no_clone
151520,multipla,no_clone
151550,multipla,no_clone
151574,multipla,no_clone
151592,unica,no_clone
151603,multipla,no_clone
151622,unica,no_clone
151653,unica,no_clone
151655,multipla,no_clone
151669,unica,no_clone
151721,multipla,no_clone
151739,unica,no_clone
151741,unica,no_clone
151746,unica,no_clone
151812,multipla,no_clone
151813,multipla,no_clone
151816,multipla,no_clone
151822,multipla,no_clone
151871,multipla,no_clone
151887,multipla,no_clone
151898,unica,no_clone
151906,unica,no_clone
151916,unica,no_clone
151919,unica,no_clone
151940,multipla,no_clone
151941,multipla,no_clone
151942,multipla,no_clone
151943,multipla,no_clone
151978,unica,no_clone
152108,multipla,no_clone
152109,multipla,review with at least one clone
152110,multipla,review with at least one clone
152111,multipla,no_clone
152269,multipla,no_clone
152365,multipla,no_clone
152390,multipla,review with at least one clone
152408,multipla,no_clone
152462,unica,no_clone
152463,unica,no_clone
152581,unica,review with at least one clone
152608,unica,no_clone
152609,unica,no_clone
152610,multipla,no_clone
152611,multipla,no_clone
152612,multipla,no_clone
152613,multipla,no_clone
152630,multipla,no_clone
152687,multipla,no_clone
152694,unica,no_clone
152774,unica,no_clone
152799,unica,no_clone
152802,multipla,no_clone
152804,multipla,no_clone
152812,multipla,no_clone
152823,unica,no_clone
152824,unica,no_clone
152825,unica,no_clone
152829,multipla,no_clone
152830,multipla,no_clone
152839,multipla,no_clone
152860,unica,no_clone
152889,unica,no_clone
152893,unica,no_clone
152895,multipla,no_clone
152926,multipla,no_clone
152933,multipla,no_clone
152982,multipla,no_clone
152984,multipla,no_clone
153040,unica,no_clone
153050,multipla,no_clone
153064,multipla,no_clone
153095,unica,no_clone
153104,multipla,no_clone
153144,unica,no_clone
153173,multipla,no_clone
153190,multipla,no_clone
153261,unica,no_clone
153264,multipla,no_clone
153265,multipla,no_clone
153272,multipla,no_clone
153273,multipla,no_clone
153281,unica,no_clone
153289,unica,uninteresting_clone
153301,multipla,no_clone
153302,multipla,no_clone
153323,multipla,no_clone
153353,multipla,no_clone
153355,unica,no_clone
153385,unica,no_clone
153398,unica,no_clone
153429,unica,no_clone
153435,unica,no_clone
153436,multipla,no_clone
153496,unica,no_clone
153511,unica,no_clone
153521,unica,no_clone
153529,multipla,no_clone
153537,multipla,no_clone
153564,unica,no_clone
153565,unica,no_clone
153828,unica,no_clone
153844,unica,no_clone
153849,unica,no_clone
153868,unica,no_clone
153869,unica,no_clone
153907,multipla,review with at least one clone
153923,multipla,no_clone
153951,multipla,no_clone
153952,multipla,no_clone
153953,multipla,no_clone
154075,unica,no_clone
154156,unica,no_clone
154217,multipla,no_clone
154232,multipla,no_clone
154262,unica,no_clone
154273,unica,no_clone
154291,unica,no_clone
154301,unica,no_clone
154526,unica,review with at least one clone
154533,multipla,no_clone
154547,multipla,no_clone
154572,multipla,no_clone
154799,multipla,no_clone
154819,unica,no_clone
154820,unica,no_clone
154939,multipla,no_clone
154943,multipla,no_clone
154983,unica,no_clone
154993,multipla,review with at least one clone
154994,unica,uninteresting_clone
154995,unica,no_clone
155015,multipla,uninteresting_clone
155016,multipla,no_clone
155017,unica,no_clone
155018,unica,no_clone
155022,unica,no_clone
155024,multipla,no_clone
155048,multipla,no_clone
155050,multipla,no_clone
155069,multipla,no_clone
155085,unica,no_clone
155090,multipla,no_clone
155091,multipla,no_clone
155092,unica,no_clone
155112,unica,no_clone
155192,multipla,no_clone
155204,multipla,review with at least one clone
155216,multipla,uninteresting_clone
155692,multipla,no_clone
155766,multipla,no_clone
155923,unica,no_clone
155954,unica,no_clone
155966,unica,no_clone
155972,unica,no_clone
156212,multipla,no_clone
156225,unica,no_clone
156226,unica,no_clone
156578,multipla,no_clone
156581,unica,no_clone
156588,multipla,no_clone
156595,unica,no_clone
156801,multipla,no_clone
156802,multipla,no_clone
156905,multipla,no_clone
156909,multipla,no_clone
156910,unica,no_clone
157020,multipla,no_clone
157024,multipla,no_clone
157045,unica,no_clone
157053,multipla,no_clone
157389,multipla,no_clone
157392,multipla,no_clone
157560,unica,no_clone
157561,unica,no_clone
157562,multipla,no_clone
157563,multipla,no_clone
157564,multipla,no_clone
157565,multipla,no_clone
157566,multipla,no_clone
157567,multipla,no_clone
157633,multipla,no_clone
157676,unica,no_clone
157695,unica,no_clone
157757,multipla,no_clone
157762,multipla,no_clone
157783,multipla,no_clone
157968,multipla,no_clone
158114,multipla,no_clone
158119,multipla,review with at least one clone
158186,multipla,no_clone
158191,multipla,no_clone
158201,unica,no_clone
158256,unica,no_clone
158257,unica,no_clone
158267,unica,no_clone
158293,unica,no_clone
158297,multipla,no_clone
158357,multipla,no_clone
158358,unica,no_clone
158363,multipla,no_clone
158385,multipla,no_clone
158481,multipla,no_clone
158549,unica,no_clone
158618,unica,no_clone
158634,unica,no_clone
158635,multipla,no_clone
158679,multipla,review with at least one clone
158703,multipla,no_clone
158972,unica,no_clone
158991,unica,no_clone
158992,unica,uninteresting_clone
159039,unica,no_clone
159074,unica,no_clone
159077,unica,no_clone
159081,unica,no_clone
159095,unica,no_clone
159163,multipla,no_clone
159167,multipla,uninteresting_clone
159171,unica,no_clone
159188,unica,no_clone
159200,unica,no_clone
159218,unica,no_clone
159304,unica,no_clone
159363,multipla,no_clone
159378,multipla,no_clone
159384,multipla,no_clone
159392,multipla,no_clone
159454,multipla,no_clone
159568,multipla,no_clone
159630,multipla,no_clone
159743,unica,no_clone
159768,multipla,no_clone
159808,multipla,no_clone
159825,multipla,no_clone
159827,multipla,no_clone
159922,unica,review with at least one clone
159941,unica,no_clone
160136,unica,no_clone
160150,unica,no_clone
160160,multipla,no_clone
160164,unica,no_clone
160172,multipla,no_clone
160285,unica,review with at least one clone
160478,unica,no_clone
160482,unica,no_clone
160486,multipla,no_clone
160494,unica,no_clone
160499,multipla,no_clone
160532,multipla,no_clone
160561,unica,no_clone
160569,unica,no_clone
160606,unica,no_clone
160841,multipla,no_clone
160863,multipla,no_clone
160890,multipla,review with at least one clone
160899,multipla,no_clone
160906,unica,no_clone
160923,multipla,no_clone
160931,multipla,no_clone
161088,multipla,uninteresting_clone
161121,unica,no_clone
161247,multipla,no_clone
161321,unica,no_clone
161363,unica,no_clone
161442,multipla,no_clone
161574,unica,no_clone
161575,multipla,no_clone
161857,multipla,no_clone
161858,multipla,no_clone
161960,multipla,no_clone
162584,unica,no_clone
162599,unica,no_clone
162735,multipla,no_clone
162746,multipla,no_clone
162748,unica,no_clone
162749,multipla,no_clone
162765,unica,no_clone
162769,multipla,uninteresting_clone
162961,multipla,no_clone
163082,unica,review with at least one clone
163282,unica,no_clone
163365,unica,no_clone
163440,multipla,no_clone
163454,multipla,no_clone
163464,unica,no_clone
163479,multipla,no_clone
163491,multipla,no_clone
163493,unica,no_clone
163646,multipla,no_clone
163649,multipla,no_clone
163873,unica,no_clone
163906,multipla,no_clone
164317,unica,no_clone
164329,unica,no_clone
164335,unica,no_clone
164398,unica,review with at least one clone
164404,multipla,no_clone
164415,multipla,no_clone
164416,multipla,no_clone
164464,unica,no_clone
164465,unica,no_clone
164558,unica,no_clone
164565,unica,no_clone
164573,unica,no_clone
164574,unica,no_clone
164672,multipla,no_clone
164934,multipla,no_clone
164939,unica,no_clone
165047,multipla,no_clone
165363,unica,no_clone
165364,multipla,no_clone
165838,multipla,review with at least one clone
165922,multipla,no_clone
165993,multipla,no_clone
166022,unica,no_clone
166058,multipla,no_clone
166185,multipla,no_clone
166298,unica,no_clone
166350,unica,no_clone
166351,unica,no_clone
166352,unica,no_clone
166353,unica,no_clone
166585,multipla,no_clone
166800,multipla,no_clone
166987,multipla,no_clone
167359,multipla,no_clone
167360,multipla,no_clone
167368,unica,no_clone
167501,multipla,uninteresting_clone
167502,multipla,no_clone
167536,unica,no_clone
167577,multipla,no_clone
168004,multipla,no_clone
168095,unica,no_clone
168162,multipla,no_clone
168207,unica,no_clone
168252,unica,no_clone
168287,multipla,no_clone
168306,unica,no_clone
168339,unica,no_clone
168340,unica,no_clone
168430,unica,no_clone
168542,multipla,no_clone
168554,unica,no_clone
168860,unica,no_clone
168868,unica,no_clone
169009,unica,no_clone
169035,unica,no_clone
169048,unica,no_clone
169049,unica,no_clone
169681,multipla,no_clone
169682,unica,no_clone
169857,multipla,no_clone
169963,multipla,no_clone
169990,multipla,review with at least one clone
170166,unica,no_clone
170254,unica,no_clone
170321,unica,no_clone
170339,unica,no_clone
170405,multipla,no_clone
170761,multipla,no_clone
171395,unica,no_clone
171396,unica,no_clone
171481,multipla,no_clone
171598,unica,no_clone
171605,unica,no_clone
171766,unica,no_clone
171783,unica,no_clone
